STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
22,22075,Plaquemines,Plaquemines Parish,22075,50.0,AL092021,al,9.0,000,2021082612,2021090418
28,28113,Pike,Pike County,28113,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22007,Assumption,Assumption Parish,22007,50.0,AL092021,al,9.0,000,2021082612,2021090418
28,28005,Amite,Amite County,28005,50.0,AL092021,al,9.0,000,2021082612,2021090418
28,28045,Hancock,Hancock County,28045,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22117,Washington,Washington Parish,22117,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22103,St. Tammany,St. Tammany Parish,22103,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22033,East Baton Rouge,East Baton Rouge Parish,22033,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22045,Iberia,Iberia Parish,22045,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22109,Terrebonne,Terrebonne Parish,22109,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22091,St. Helena,St. Helena Parish,22091,50.0,AL092021,al,9.0,000,2021082612,2021090418
28,28037,Franklin,Franklin County,28037,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22101,St. Mary,St. Mary Parish,22101,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22057,Lafourche,Lafourche Parish,22057,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22063,Livingston,Livingston Parish,22063,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22121,West Baton Rouge,West Baton Rouge Parish,22121,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22071,Orleans,Orleans Parish,22071,50.0,AL092021,al,9.0,000,2021082612,2021090418
28,28147,Walthall,Walthall County,28147,50.0,AL092021,al,9.0,000,2021082612,2021090418
22,22005,Ascension,Ascension Parish,22005,50.0,AL092021,al,9.0,000,2021082612,2021090418
24,24047,Worcester,Worcester County,24047,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34007,Camden,Camden County,34007,34.0,AL092021,al,9.0,000,2021082612,2021090418
24,24015,Cecil,Cecil County,24015,34.0,AL092021,al,9.0,000,2021082612,2021090418
25,25001,Barnstable,Barnstable County,25001,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36103,Suffolk,Suffolk County,36103,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34039,Union,Union County,34039,34.0,AL092021,al,9.0,000,2021082612,2021090418
10,10003,New Castle,New Castle County,10003,34.0,AL092021,al,9.0,000,2021082612,2021090418
42,42101,Philadelphia,Philadelphia County,42101,34.0,AL092021,al,9.0,000,2021082612,2021090418
25,25019,Nantucket,Nantucket County,25019,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34009,Cape May,Cape May County,34009,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34005,Burlington,Burlington County,34005,34.0,AL092021,al,9.0,000,2021082612,2021090418
25,25007,Dukes,Dukes County,25007,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36059,Nassau,Nassau County,36059,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34023,Middlesex,Middlesex County,34023,34.0,AL092021,al,9.0,000,2021082612,2021090418
25,25005,Bristol,Bristol County,25005,34.0,AL092021,al,9.0,000,2021082612,2021090418
10,10005,Sussex,Sussex County,10005,34.0,AL092021,al,9.0,000,2021082612,2021090418
44,44009,Washington,Washington County,44009,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34017,Hudson,Hudson County,34017,34.0,AL092021,al,9.0,000,2021082612,2021090418
42,42029,Chester,Chester County,42029,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36085,Richmond,Richmond County,36085,34.0,AL092021,al,9.0,000,2021082612,2021090418
24,24035,Queen Anne's,Queen Anne's County,24035,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34025,Monmouth,Monmouth County,34025,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34035,Somerset,Somerset County,34035,34.0,AL092021,al,9.0,000,2021082612,2021090418
24,24045,Wicomico,Wicomico County,24045,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34029,Ocean,Ocean County,34029,34.0,AL092021,al,9.0,000,2021082612,2021090418
24,24029,Kent,Kent County,24029,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34015,Gloucester,Gloucester County,34015,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34011,Cumberland,Cumberland County,34011,34.0,AL092021,al,9.0,000,2021082612,2021090418
42,42091,Montgomery,Montgomery County,42091,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34013,Essex,Essex County,34013,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36081,Queens,Queens County,36081,34.0,AL092021,al,9.0,000,2021082612,2021090418
42,42045,Delaware,Delaware County,42045,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36047,Kings,Kings County,36047,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36061,New York,New York County,36061,34.0,AL092021,al,9.0,000,2021082612,2021090418
42,42017,Bucks,Bucks County,42017,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34033,Salem,Salem County,34033,34.0,AL092021,al,9.0,000,2021082612,2021090418
24,24011,Caroline,Caroline County,24011,34.0,AL092021,al,9.0,000,2021082612,2021090418
10,10001,Kent,Kent County,10001,34.0,AL092021,al,9.0,000,2021082612,2021090418
44,44001,Bristol,Bristol County,44001,34.0,AL092021,al,9.0,000,2021082612,2021090418
44,44005,Newport,Newport County,44005,34.0,AL092021,al,9.0,000,2021082612,2021090418
25,25023,Plymouth,Plymouth County,25023,34.0,AL092021,al,9.0,000,2021082612,2021090418
36,36005,Bronx,Bronx County,36005,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34001,Atlantic,Atlantic County,34001,34.0,AL092021,al,9.0,000,2021082612,2021090418
34,34021,Mercer,Mercer County,34021,34.0,AL092021,al,9.0,000,2021082612,2021090418
44,44003,Kent,Kent County,44003,34.0,AL092021,al,9.0,000,2021082612,2021090418
28,28037,Franklin,Franklin County,28037,50.0,AL092021,al,9.0,000,2021082612,2021090418
